id,filename,ident,name,type,frequency_khz,latitude_deg,longitude_deg,elevation_ft,iso_country,dme_frequency_khz,dme_channel,dme_latitude_deg,dme_longitude_deg,dme_elevation_ft,slaved_variation_deg,magnetic_variation_deg,usageType,power,associated_airport
90270,Leipzig_South_DME_DE,LED,Leipzig South,DME,112150,51.41130065917969,12.223799705505371,502,DE,112150,058Y,,,,,1.493,TERMINAL,LOW,EDDP
90271,Leeming_TACAN_GB,LEE,Leeming,TACAN,112600,54.29710006713867,-1.536870002746582,92,GB,112600,073X,,,,,-3.185,HI,LOW,EGXE
90273,Leipzig_VOR-DME_DE,LEG,Leipzig,VOR-DME,115850,51.43600082397461,12.473199844360352,486,DE,115850,105Y,,,,1.001,1.537,BOTH,HIGH,EDDP
90279,Leon_NDB_ES,LEN,Leon,NDB,330,42.58660125732422,-5.648059844970703,,ES,,,,,,,-3.051,BOTH,MEDIUM,LELN
90281,Lesquin_VOR-DME_FR,LEQ,Lesquin,VOR-DME,109000,50.561798095703125,3.089169979095459,157,FR,109000,027X,,,,,-1.008,BOTH,HIGH,LFQQ
90285,Levaldigi_NDB_IT,LEV,Levaldigi,NDB,371,44.5442008972168,7.615389823913574,,IT,,,,,,,0.42,BOTH,LOW,LIMZ
90286,Nice_NDB_FR,LEZ,Nice,NDB,399,43.725399017333984,7.3266401290893555,,FR,,,,,,,0.389,LO,LOW,LFMN
90289,Ronneby_NDB_SE,LF,Ronneby,NDB,380,56.195098876953125,15.247200012207031,,SE,,,,,,,2.554,TERMINAL,LOW,ESDF
90293,Merrill_NDB_US,LFA,Merrill,NDB,347,41.985198974609375,-121.64299774169922,4090,US,,,,,,,15.474,LO,LOW,KLMT
90301,Liege_NDB_BE,LG,Liege,NDB,349,50.65010070800781,5.466770172119141,550,BE,,,,,,,-0.138,TERMINAL,LOW,EBLG
90303,Becca_NDB_US,LG,Becca,NDB,233,33.75669860839844,-118.0770034790039,12,US,,,,,,,13.012,LO,LOW,KSLI
90307,La_Grande_NDB_US,LGD,La Grande,NDB,296,45.342498779296875,-117.96299743652344,2702,US,,,,,,,15.552,TERMINAL,LOW,
90308,Liege_VOR-DME_BE,LGE,Liege,VOR-DME,115450,50.653900146484375,5.470560073852539,698,BE,115450,101Y,,,,,-0.138,TERMINAL,LOW,EBLG
90311,L'Aigle_VOR_FR,LGL,L'Aigle,VOR,115000,48.79059982299805,0.5302780270576477,971,FR,,,,,,-3.007,-1.409,BOTH,HIGH,
90313,Logan_VOR-DME_US,LGU,Logan,VOR-DME,109800,41.84410095214844,-111.86499786376953,4466,US,109800,035X,,,,16.001,13.023,TERMINAL,LOW,
90323,Brigham_City_VOR-DME_US,LHO,Brigham City,VOR-DME,112900,41.79290008544922,-112.01000213623047,5358,US,112900,076X,,,,14.009,13.049,LO,MEDIUM,
90325,Lahr_NDB_DE,LHR,Lahr,NDB,337,48.34870147705078,7.811160087585449,,DE,,,,,,,0.374,BOTH,LOW,EDTL
90327,Lake_Hughes_VORTAC_US,LHS,Lake Hughes,VORTAC,108400,34.68299865722656,-118.5770034790039,5790,US,108400,021X,,,,15.001,13.195,LO,MEDIUM,
90331,Dusseldorf_NDB_DE,LI,Dusseldorf,NDB,417,51.34700012207031,6.891280174255371,,DE,,,,,,,0.144,TERMINAL,LOW,
90335,Liberator_VOR_US,LIA,Liberator,VOR,114900,42.98270034790039,-115.77400207519531,2990,US,,,,,,18.001,14.386,LO,MEDIUM,KMUO
90340,Lichfield_NDB_GB,LIC,Lichfield,NDB,545,52.746700286865234,-1.71943998336792,,GB,,,,,,,-3.058,LO,MEDIUM,
90346,Linden_VORTAC_US,LIN,Linden,VORTAC,114800,38.07460021972656,-121.00399780273438,260,US,114800,095X,,,,17.001,14.364,BOTH,HIGH,KRIU
90347,Linate_VOR-DME_IT,LIN,Linate,VOR-DME,112250,45.4612007141,9.2753200531,386,IT,116000,107X,,,,,1.054,BOTH,HIGH,LIML
90349,Linate_NDB_IT,LIN,Linate,NDB,386,45.34429931640625,9.288579940795898,,IT,,,,,,,1.057,BOTH,LOW,LIML
90355,Lisboa_VOR-DME_PT,LIS,Lisboa,VOR-DME,114800,38.889400482177734,-9.162779808044434,1142,PT,114800,095X,,,,-5.007,-4.002,BOTH,HIGH,LPPT
90363,Koln_Bonn_NDB_DE,LJ,Koln/Bonn,NDB,365,50.927101135253906,7.062290191650391,,DE,,,,,,,0.158,TERMINAL,LOW,EDDK
90370,Ljungbyhed_VOR-DME_SE,LJU,Ljungbyhed,VOR-DME,113400,56.083099365234375,13.20110034942627,154,SE,113400,081X,,,,,2.115,TERMINAL,LOW,ESTL
90382,Lakenheath_TACAN_GB,LKH,Lakenheath,TACAN,110200,52.40639877319336,0.5479639768600464,91,GB,110200,039X,,,,-2.002,-2.098,BOTH,LOW,EGUL
90386,Salmon_VOR-DME_US,LKT,Salmon,VOR-DME,113500,45.02130126953125,-114.08399963378906,9258,US,113500,082X,,,,18.001,14.349,BOTH,HIGH,
90388,Lakeview_VORTAC_US,LKV,Lakeview,VORTAC,112000,42.492801666259766,-120.50700378417969,7460,US,112000,057X,,,,19.001,15.427,BOTH,HIGH,
90395,Lovelock_VORTAC_US,LLC,Lovelock,VORTAC,116500,40.124900817871094,-118.5780029296875,4784,US,116500,112X,,,,16.001,14.393,BOTH,MEDIUM,
90410,Le_Mans_NDB_FR,LM,Le Mans,NDB,326,47.89360046386719,0.17138899862766266,,FR,,,,,,,-1.418,BOTH,MEDIUM,LFRM
90415,Malta_DME_MT,LM,Malta,DME,110500,35.837100982666016,14.502799987792969,300,MT,110500,042X,,,,,1.522,TERMINAL,MEDIUM,LMML
90416,Lima_NDB_DE,LMA,Lima,NDB,311,51.37080001831055,6.394999980926514,,DE,,,,,,,0.011,BOTH,LOW,
90418,Limoges_VOR-DME_FR,LMG,Limoges,VOR-DME,114500,45.81589889526367,1.0255800485610962,1375,FR,114500,092X,,,,-3.007,-1.127,BOTH,HIGH,LFBL
90427,Klamath_Falls_VORTAC_US,LMT,Klamath Falls,VORTAC,115900,42.153099060058594,-121.72799682617188,4087,US,115900,106X,,,,17.001,15.512,BOTH,HIGH,KLMT
90428,Lamezia_Terme_VOR-DME_IT,LMT,Lamezia Terme,VOR-DME,112500,38.902801513671875,16.264999389648438,45,IT,112500,072X,,,,,2.182,LO,MEDIUM,LICA
90438,Lena_NDB_SE,LNA,Lena,NDB,330,59.53900146484375,17.358299255371094,,SE,,,,,,,3.596,TERMINAL,LOW,
90441,Lands_End_VOR-DME_GB,LND,Lands End,VOR-DME,114200,50.13629913330078,-5.636990070343018,800,GB,114200,089X,,,,-5.001,-4.096,BOTH,HIGH,EGHQ
90442,Leipzig_North_DME_DE,LND,Leipzig North,DME,113500,51.43429946899414,12.225700378417969,415,DE,113500,082X,,,,,1.494,TERMINAL,LOW,EDDP
90448,Olno_VOR-DME_BE,LNO,Olno,VOR-DME,112800,50.58580017089844,5.710279941558838,811,BE,112800,075X,,,,-1.007,-0.088,BOTH,HIGH,
90449,Tour_Du_Pin_VOR_FR,LNP,Tour Du Pin,VOR,113450,45.48979949951172,5.440000057220459,,FR,,,,,,,0.06,BOTH,HIGH,
90452,Longside_NDB_GB,LNS,Longside,NDB,339,57.51649856567383,-1.8683099746704102,,GB,,,,,,,-4.066,LO,LOW,
90455,Linz_VOR-DME_AT,LNZ,Linz,VOR-DME,116600,48.229698181152344,14.10319995880127,1145,AT,116600,113X,48.2297,14.1033,1145,0.007,2.164,BOTH,HIGH,
90456,Linz_NDB_AT,LNZ,Linz,NDB,327,48.237098693847656,14.321800231933594,,AT,,,,,,,2.196,BOTH,MEDIUM,
90459,Billund_NDB_DK,LO,Billund,NDB,341,55.74449920654297,9.279669761657715,,DK,,,,,,,0.455,TERMINAL,LOW,EKBI
90462,Lisboa_Lom_NDB_PT,LO,Lisboa Lom,NDB,401,38.85309982299805,-9.09749984741211,,PT,,,,,,,-3.587,TERMINAL,HIGH,
90467,Targy_NDB_US,LO,Targy,NDB,415,44.575401306152344,-111.197998046875,7000,US,,,,,,,13.197,TERMINAL,MEDIUM,KWYS
90474,London_VOR-DME_GB,LON,London,VOR-DME,113600,51.48720169067383,-0.4666669964790344,110,GB,113600,083X,,,,-3.001,-2.243,BOTH,HIGH,EGLL
90476,Linton_On_Ouse_TACAN_GB,LOO,Linton On Ouse,TACAN,109000,54.050498962402344,-1.2490400075912476,53,GB,109000,027X,,,,,-3.087,BOTH,HIGH,GB-1226
90477,Lampson_NDB_US,LOP,Lampson,NDB,217,38.995201110839844,-122.88400268554688,1355,US,,,,,,,15.092,LO,LOW,
90478,Lorient_TACAN_FR,LOR,Lorient,TACAN,115800,47.76150131225586,-3.4411699771881104,141,FR,115800,105X,,,,,-2.562,BOTH,HIGH,LFRH
90479,Lorient_NDB_FR,LOR,Lorient,NDB,359,47.76319885253906,-3.440690040588379,161,FR,,,,,,,-2.563,LO,LOW,LFRH
90483,Losinj_NDB_HR,LOS,Losinj,NDB,429,44.527099609375,14.472800254821777,239,HR,,,,,,,2.144,BOTH,LOW,LDLO
90492,Ronneby_NDB_SE,LP,Ronneby,NDB,318,56.33980178833008,15.28600025177002,,SE,,,,,,,2.568,TERMINAL,LOW,ESDF
90494,Logrono_VOR-DME_ES,LPA,Logrono,VOR-DME,115450,42.46049880981445,-2.3269100189208984,1348,ES,115450,101Y,42.4604,-2.32698,1182,,-1.586,BOTH,MEDIUM,
90497,Lampedusa_VOR-DME_IT,LPD,Lampedusa,VOR-DME,108600,35.499698638916016,12.630999565124512,59,IT,108600,023X,35.5003,12.6314,59,0.007,1.338,RNAV,HIGH,LICD
90499,Lampedusa_NDB_IT,LPD,Lampedusa,NDB,373,35.50040054321289,12.615900039672852,,IT,,,,,,,1.337,LO,MEDIUM,LICD
90505,Landsberg_NDB_DE,LQ,Landsberg,NDB,448,48.09479904174805,11.018799781799316,2062,DE,,,,,,,1.299,LO,LOW,DE-0883
90508,Luqa_DME_MT,LQ,Luqa,DME,109700,35.854400634765625,14.481100082397461,300,MT,109700,034X,,,,,1.521,TERMINAL,LOW,LMML
90509,Luqa_NDB_MT,LQA,Luqa,NDB,416,35.8916015625,14.538200378417969,,MT,,,,,,,1.527,LO,MEDIUM,LMML
90521,La_Coruna_VOR-DME_ES,LRA,La Coruna,VOR-DME,115100,43.39619827270508,-8.306819915771484,415,ES,115100,098X,43.3961,-8.30679,423,,-4.07,BOTH,HIGH,LECO
90524,Lerida_NDB_ES,LRD,Lerida,NDB,404,41.55289840698242,0.6480219960212708,,ES,,,,,,,-1.013,BOTH,MEDIUM,
90525,Lahr_DME_DE,LRD,Lahr,DME,108050,48.36410140991211,7.82751989364624,556,DE,108050,017Y,,,,,0.376,TERMINAL,LOW,EDTL
90547,Lyon_Saint_Exupery_VOR-DME_FR,LSE,Lyon/Saint Exupery,VOR-DME,114750,45.74549865722656,5.090579986572266,821,FR,114750,094Y,,,,-1.007,-0.006,BOTH,HIGH,LFLL
90550,Lashenden_NDB-DME_GB,LSH,Lashenden,NDB-DME,340,51.154701232910156,0.6480559706687927,72,GB,115950,106Y,,,,,-1.567,TERMINAL,LOW,EGKH
90553,Kelso_NDB_US,LSO,Kelso,NDB,256,46.15549850463867,-122.91300201416016,25,US,,,,,,,17.181,LO,LOW,
90554,Lista_TACAN_NO,LST,Lista,TACAN,109300,58.10150146484375,6.625810146331787,48,NO,109300,030X,,,,-2.001,-0.274,BOTH,HIGH,ENLI
90557,Lista_NDB_NO,LST,Lista,NDB,383,58.07160186767578,6.686820030212402,25,NO,,,,,,,-0.257,HI,MEDIUM,ENLI
90558,Nellis_TACAN_US,LSV,Nellis,TACAN,135500,36.24470138549805,-115.0250015258789,1864,US,135500,012X,,,,15.001,12.529,BOTH,MEDIUM,KLSV
90566,Klickitat_VOR-DME_US,LTJ,Klickitat,VOR-DME,112300,45.713600158691406,-121.10099792480469,3220,US,112300,070X,,,,21.001,16.481,BOTH,HIGH,
90572,La_Tour_Du_Pin_VOR-DME_FR,LTP,La Tour Du Pin,VOR-DME,115550,45.48899841308594,5.439060211181641,2165,FR,115550,102Y,,,,-1.007,0.059,BOTH,HIGH,
90578,Chester_NDB_US,LTY,Chester,NDB,323,48.50809860229492,-110.98100280761719,3165,US,,,,,,,14.051,LO,LOW,
90580,Banja_Luka_NDB_BA,LU,Banja Luka,NDB,397,44.96080017089844,17.295799255371094,400,BA,,,,,,,2.493,BOTH,LOW,
90582,Le_Luc_NDB_FR,LU,Le Luc,NDB,378,43.38690185546875,6.525169849395752,,FR,,,,,,,0.277,LO,LOW,LFMC
90591,Lubeck_VOR_DE,LUB,Lubeck,VOR,110600,53.94070053100586,10.667799949645996,264,DE,,,,,,1.009,1.186,BOTH,HIGH,EDHL
90593,Lubin_NDB_PL,LUB,Lubin,NDB,351,51.41510009765625,16.21109962463379,,PL,,,,,,,2.571,LO,LOW,EPLU
90594,Le_Luc_VOR-DME_FR,LUC,Le Luc,VOR-DME,113000,43.3828010559082,6.255919933319092,266,FR,113000,077X,,,,0.007,0.237,BOTH,HIGH,LFMC
90595,Lubeck_Blankensee_DME_DE,LUD,Lubeck Blankensee,DME,115650,53.806400299072266,10.718600273132324,70,DE,115650,103Y,,,,,1.198,TERMINAL,LOW,EDHL
90597,Luke_TACAN_US,LUF,Luke,TACAN,113000,33.53770065307617,-112.37999725341797,1076,US,113000,077X,,,,13.01,11.377,BOTH,MEDIUM,KLUF
90599,Leuchars_TACAN_GB,LUK,Leuchars,TACAN,110500,56.372798919677734,-2.8636701107025146,72,GB,110500,042X,,,,-7.007,-4.184,BOTH,HIGH,EGQL
90601,Luxeuil_VOR_FR,LUL,Luxeuil,VOR,117100,47.68830108642578,6.29557991027832,,FR,,,,,,-1.007,0.134,BOTH,HIGH,LFSX
90603,Laupheim_NDB_DE,LUP,Laupheim,NDB,407,48.21799850463867,9.910869598388672,1846,DE,,,,,,,1.122,LO,LOW,ETHL
90606,Luxembourg_VOR-DME_LU,LUX,Luxembourg,VOR-DME,112250,49.639400482177734,6.247220039367676,1234,LU,112250,059Y,,,,,0.054,TERMINAL,LOW,ELLX
90612,Koln_Bonn_NDB_DE,LV,Koln/Bonn,NDB,327,50.80419921875,7.240220069885254,,DE,,,,,,,0.196,TERMINAL,LOW,EDDK
90615,Reiga_NDB_US,LV,Reiga,NDB,374,37.69219970703125,-121.68399810791016,683,US,,,,,,,14.371,LO,LOW,
90624,Livingston_VORTAC_US,LVM,Livingston,VORTAC,116100,45.70249938964844,-110.44200134277344,4650,US,116100,108X,,,,15.001,13.135,LO,MEDIUM,KLVM
90630,Koln_Bonn_NDB_DE,LW,Koln/Bonn,NDB,301,50.89830017089844,7.25285005569458,,DE,,,,,,,0.195,TERMINAL,LOW,EDDK
90638,Lowenberg_VOR-DME_DE,LWB,Lowenberg,VOR-DME,114550,52.910301208496094,13.134599685668945,234,DE,114550,092Y,,,,1.01,2.067,BOTH,HIGH,
90640,Leeuwarden_TACAN_NL,LWD,Leeuwarden,TACAN,114700,53.22359848022461,5.75193977355957,22,NL,114700,094X,,,,-3.007,-0.212,BOTH,HIGH,EHLW
90641,Lewisburg_NDB_US,LWG,Lewisburg,NDB,225,44.61360168457031,-123.27100372314453,330,US,,,,,,,16.521,LO,LOW,KCVO
90642,Wells_VOR_US,LWL,Wells,VOR,114200,41.144798278808594,-114.97799682617188,5905,US,,,,,,17.001,13.571,LO,MEDIUM,
90650,Luxeuil_TACAN_FR,LXI,Luxeuil,TACAN,108200,47.783199310302734,6.357110023498535,913,FR,108200,019X,,,,-1.007,0.142,BOTH,HIGH,LFSX
90652,Luxeuil_NDB_FR,LXI,Luxeuil,NDB,364,47.796600341796875,6.375189781188965,913,FR,,,,,,,0.145,BOTH,HIGH,LFSX
90661,Lydd_VOR-DME_GB,LYD,Lydd,VOR-DME,114050,50.999698638916016,0.8786110281944275,30,GB,114050,087Y,,,,-3.007,-1.504,BOTH,HIGH,EGMD
90663,Lyneham_TACAN_GB,LYE,Lyneham,TACAN,109800,51.510101318359375,-1.9922399520874023,463,GB,109800,035X,,,,,-2.593,BOTH,LOW,GB-1213
90664,Lubeck_Blankensee_NDB_DE,LYE,Lubeck Blankensee,NDB,394,53.80080032348633,10.695899963378906,53,DE,,,,,,,1.194,TERMINAL,LOW,EDHL
90666,Libby_NDB_US,LYI,Libby,NDB,414,48.30440139770508,-115.49500274658203,2500,US,,,,,,,15.585,LO,LOW,
90671,Lydd_NDB_GB,LYX,Lydd,NDB,397,50.972198486328125,0.9552860260009766,,GB,,,,,,,-1.485,TERMINAL,LOW,EGMD
90681,Budapest_NDB_HU,M,Budapest,NDB,403,47.42399978637695,19.260700225830078,,HU,,,,,,,3.239,TERMINAL,LOW,
90698,Leipzig_NDB_DE,MA,Leipzig,NDB,357,51.39509963989258,12.343199729919434,,DE,,,,,,,1.515,TERMINAL,LOW,EDDP
90707,Madrid_NDB_ES,MA,Madrid,NDB,390,40.40079879760742,-3.4906399250030518,,ES,,,,,,,-2.119,TERMINAL,LOW,
90712,Machrihanish_VOR-DME_GB,MAC,Machrihanish,VOR-DME,116000,55.43000030517578,-5.650279998779297,95,GB,116000,107X,,,,-7.001,-5.196,BOTH,HIGH,EGEC
90720,Magdeburg_VOR-DME_DE,MAG,Magdeburg,VOR-DME,110450,51.994998931884766,11.794300079345703,209,DE,110450,041Y,,,,1.011,1.417,BOTH,HIGH,EDOV
90722,Maisach_VOR-DME_DE,MAH,Maisach,VOR-DME,115200,48.263401031499995,11.311900138899999,1759,DE,108400,021X,,,,1,1.4,BOTH,HIGH,
90729,Mackel_NDB_BE,MAK,Mackel,NDB,361,50.964698791503906,3.496109962463379,33,BE,,,,,,,-0.55,LO,LOW,
90731,Malpensa_VOR-DME_IT,MAL,Malpensa,VOR-DME,111200,45.6427001953125,8.734560012817383,768,IT,111200,049X,,,,,0.572,BOTH,HIGH,LIMC
90732,Malpensa_NDB_IT,MAL,Malpensa,NDB,364,45.545799255371094,8.75625991821289,,IT,,,,,,,0.577,BOTH,LOW,LIMC
90733,Marham_TACAN_GB,MAM,Marham,TACAN,108700,52.647300720214844,0.5532640218734741,75,GB,108700,024X,,,,,-2.118,HI,LOW,EGYM
90741,Martin_VOR-DME_ES,MAR,Martin,VOR-DME,112600,37.055301666259766,-4.939889907836914,2267,ES,112600,073X,37.0554,-4.93983,2267,-3.007,-2.296,BOTH,HIGH,LEMG
90742,Houari_Boumediene_NDB_DZ,MAR,Houari Boumediene,NDB,416,36.68519973754883,2.7824299335479736,,DZ,,,,,,,-0.201,BOTH,HIGH,DAAG
90744,Marseille_Provence_NDB_FR,MAR,Marseille/Provence,NDB,383,43.48979949951172,5.137249946594238,,FR,,,,,,,0.064,LO,LOW,
90747,Maastricht_VOR-DME_NL,MAS,Maastricht,VOR-DME,108600,50.971900939941406,5.960430145263672,283,NL,108600,023X,,,,-1.007,-0.057,BOTH,HIGH,EHBK
90753,Mayfield_VOR-DME_GB,MAY,Mayfield,VOR-DME,117900,51.0172004699707,0.11611100286245346,360,GB,117900,126X,,,,-3.001,-2.072,BOTH,HIGH,
90756,Mill_Bay_NDB_CA,MB,Mill Bay,NDB,293,48.67169952392578,-123.53500366210938,,CA,,,,,,,18.164,LO,LOW,CYYJ
90766,Moosburg_VOR-DME_DE,MBG,Moosburg,VOR-DME,117150,48.57339859008789,12.26099967956543,1658,DE,117150,118Y,,,,1.009,1.491,BOTH,HIGH,
90775,Moulins_Montbeugny_VOR_FR,MBY,Moulins/Montbeugny,VOR,109600,46.54130172729492,3.4995601177215576,,FR,,,,,,,-0.31,LO,MEDIUM,LFHY
90780,Montlucon_NDB_FR,MC,Montlucon,NDB,335,46.37260055541992,2.4926700592041016,1049,FR,,,,,,,-0.484,BOTH,MEDIUM,LFLT
90789,Mc_Clellan_VOR-DME_US,MCC,Mc Clellan,VOR-DME,109200,38.66740036010742,-121.40399932861328,72,US,109200,029X,,,,17.001,14.499,TERMINAL,LOW,KMCC
90794,Manchester_NDB_GB,MCH,Manchester,NDB,428,53.35329818725586,-2.2730300426483154,,GB,,,,,,,-3.259,BOTH,HIGH,EGCC
90810,Manchester_VOR-DME_GB,MCT,Manchester,VOR-DME,113550,53.35689926147461,-2.2622199058532715,282,GB,113550,082Y,,,,-5.007,-3.257,RNAV,HIGH,EGCC
90815,Mercury_NDB_US,MCY,Mercury,NDB,326,36.627498626708984,-116.02799987792969,3364,US,,,,,,,13.13,LO,MEDIUM,
90833,Milldorf_VOR-DME_DE,MDF,Milldorf,VOR-DME,117000,48.23469924926758,12.337400436401367,1526,DE,117000,117X,,,,1.009,1.528,BOTH,HIGH,
90838,Mont_De_Marsan_TACAN_FR,MDM,Mont De Marsan,TACAN,108700,43.9099006652832,-0.5043889880180359,256,FR,108700,024X,,,,,-1.314,BOTH,HIGH,LFBM
90863,Medford_NDB_US,MEF,Medford,NDB,356,42.3916015625,-122.87899780273438,1286,US,,,,,,,16.074,LO,LOW,KMFR
90864,Mengen_NDB_DE,MEG,Mengen,NDB,401,48.05440139770508,9.367549896240234,,DE,,,,,,,1.038,LO,LOW,EDTM
90868,Melilla_VOR-DME_ES,MEL,Melilla,VOR-DME,114250,35.280399322509766,-2.958169937133789,200,ES,114250,089Y,35.2803,-2.95828,200,,-1.51,LO,LOW,GEML
90869,Metlika_NDB_SI,MEL,Metlika,NDB,394,45.654598236083984,15.31820011138916,731,SI,,,,,,,2.274,RNAV,LOW,
90872,Mende_VOR-DME_FR,MEN,Mende,VOR-DME,115300,44.608299255371094,3.1624200344085693,4515,FR,115300,100X,,,,-2.007,-0.292,BOTH,HIGH,
90879,Metz_TACAN_FR,MET,Metz,TACAN,108000,49.066898345947266,6.129389762878418,663,FR,108000,017X,,,,-1.007,0.056,BOTH,HIGH,FR-1240
90892,Pumie_NDB_US,MF,Pumie,NDB,373,42.45090103149414,-122.91300201416016,,US,,,,,,,16.089,TERMINAL,LOW,KMFR
90906,Ljubljana_NDB_SI,MG,Ljubljana,NDB,296,46.17319869995117,14.555899620056152,1063,SI,,,,,,,2.188,TERMINAL,LOW,LJLJ
90913,Malaga_VOR-DME_ES,MGA,Malaga,VOR-DME,112000,36.814300537109375,-4.36952018737793,3396,ES,112000,057X,36.8144,-4.36946,3396,-3.807,-2.185,BOTH,HIGH,LEMG
90914,Monchengladbach_NDB_DE,MGB,Monchengladbach,NDB,377,51.227298736572266,6.505410194396973,125,DE,,,,,,,0.038,TERMINAL,LOW,EDLN
90917,Magdeburg_DME_DE,MGD,Magdeburg,DME,115450,52.07709884643555,11.630900382995605,302,DE,115450,101Y,,,,,1.387,TERMINAL,LOW,EDBM
90925,Mcgovern_NDB_BA,MGV,Mcgovern,NDB,376,44.85340118408203,18.750499725341797,,BA,,,,,,,3.056,LO,MEDIUM,
90937,Monchengladbach_DME_DE,MHD,Monchengladbach,DME,112500,51.234901428222656,6.491970062255859,159,DE,112500,072X,,,,,0.035,TERMINAL,LOW,EDLN
90944,Menorca_VOR-DME_ES,MHN,Menorca,VOR-DME,112600,39.86349868774414,4.217189788818359,325,ES,112600,073X,39.8635,4.217,325,-1.007,-0.013,BOTH,HIGH,LEMH
90949,Monchengladbach_VOR_DE,MHV,Monchengladbach,VOR,109800,51.237300872802734,6.490240097045898,156,DE,,,,,,-1.001,0.035,TERMINAL,HIGH,EDLN
90957,Maribor_NDB_SI,MI,Maribor,NDB,355,46.462799072265625,15.703100204467773,847,SI,,,,,,,2.345,LO,MEDIUM,
90964,Melilla_NDB_ES,MIA,Melilla,NDB,292,35.30780029296875,-2.955519914627075,381,ES,,,,,,,-1.51,BOTH,MEDIUM,
90966,Michaelsdorf_VOR_DE,MIC,Michaelsdorf,VOR,112200,54.30550003051758,11.005200386047363,119,DE,,,,,,0.007,1.251,BOTH,HIGH,
90968,Midhurst_VOR-DME_GB,MID,Midhurst,VOR-DME,114000,51.05390167236328,-0.625,200,GB,114000,087X,,,,-4.001,-2.239,BOTH,HIGH,
90971,Michael_TACAN_US,MIJ,Michael,TACAN,113200,40.19160079956055,-112.9219970703125,4372,US,113200,079X,,,,15.001,13.048,BOTH,LOW,KDPG
90975,Montijo_NDB_PT,MIO,Montijo,NDB,322,38.70970153808594,-9.043230056762695,46,PT,,,,,,,-3.57,TERMINAL,LOW,LPMT
90978,Mike_NDB_DE,MIQ,Mike,NDB,427,48.5702018737793,11.59749984741211,,DE,,,,,,,1.388,BOTH,LOW,
90987,Marseille_Provence_NDB_FR,MJ,Marseille/Provence,NDB,406,43.43920135498047,5.21750020980835,,FR,,,,,,,0.078,LO,LOW,
90996,Palma_De_Mallorca_VOR-DME_ES,MJV,Palma De Mallorca,VOR-DME,113300,39.43519973754883,2.7582900524139404,505,ES,113300,080X,39.4352,2.75812,505,-1.007,-0.225,BOTH,HIGH,
91040,Aarhus_NDB_DK,ML,Aarhus,NDB,324,56.318599700927734,10.45930004119873,,DK,,,,,,,1.109,TERMINAL,LOW,EKAH
91051,Marseille_Provence_DME_FR,ML,Marseille/Provence,DME,110300,43.44430160522461,5.202169895172119,,FR,110300,040X,,,,,0.075,TERMINAL,HIGH,
91052,Maella_VOR-DME_ES,MLA,Maella,VOR-DME,112100,41.129600524902344,0.165243998169899,1184,ES,112100,058X,41.1297,0.165444,1184,-2.007,-1.083,BOTH,HIGH,
91056,Mildenhall_TACAN_GB,MLD,Mildenhall,TACAN,115900,52.36330032348633,0.48826900124549866,63,GB,115900,106X,,,,-2.002,-2.107,BOTH,HIGH,EGUN
91058,Malad_City_VOR-DME_US,MLD,Malad City,VOR-DME,117400,42.19990158081055,-112.45099639892578,7330,US,117400,121X,,,,17.001,13.199,BOTH,HIGH,
91061,Milford_VORTAC_US,MLF,Milford,VORTAC,112100,38.36040115356445,-113.01300048828125,4980,US,112100,058X,,,,16.001,12.441,BOTH,HIGH,
91063,Malaga_VOR-DME_ES,MLG,Malaga,VOR-DME,113550,36.6786994934082,-4.506669998168945,75,ES,113550,082Y,36.6786,-4.50678,75,,-2.207,BOTH,HIGH,LEMG
91065,Melilla_DME_ES,MLL,Melilla,DME,117400,35.30739974975586,-2.9554200172424316,381,ES,117400,121X,,,,,-1.51,TERMINAL,LOW,GEML
91067,Melun_VOR-DME_FR,MLN,Melun,VOR-DME,113600,48.4557991027832,2.8132801055908203,335,FR,113600,083X,,,,-2.007,-0.534,BOTH,HIGH,LFPM
91071,Mullan_Pass_VOR-DME_US,MLP,Mullan Pass,VOR-DME,117800,47.45690155029297,-115.64600372314453,6100,US,117800,125X,,,,20.001,15.479,BOTH,HIGH,
91077,Malta_NDB_MT,MLT,Malta,NDB,395,35.81549835205078,14.52910041809082,,MT,,,,,,,1.524,RNAV,MEDIUM,LMML
91079,Morlaix_NDB_FR,MLX,Morlaix,NDB,371,48.64670181274414,-3.7626900672912598,,FR,,,,,,,-3.112,LO,LOW,LFRU
91085,Montceau-Les-Mines_NDB_FR,MM,Montceau-Les-Mines,NDB,317,46.60139846801758,4.331389904022217,,FR,,,,,,,-0.166,LO,LOW,
91087,Minne_NDB_US,MM,Minne,NDB,383,45.24610137939453,-123.02999877929688,159,US,,,,,,,17.017,TERMINAL,MEDIUM,KMMV
91089,Montmedy_VOR_FR,MMD,Montmedy,VOR,109400,49.391300201416016,5.124420166015625,1076,FR,,,,,,-1.007,-0.144,BOTH,HIGH,
91094,Mormon_Mesa_VORTAC_US,MMM,Mormon Mesa,VORTAC,114300,36.7692985534668,-114.2770004272461,2120,US,114300,090X,,,,16.001,12.474,BOTH,MEDIUM,
91110,Menorca_NDB_ES,MN,Menorca,NDB,344,39.83649826049805,4.213290214538574,297,ES,,,,,,,-0.013,LO,MEDIUM,LEMH
91113,Mason_Co_NDB_US,MNC,Mason Co,NDB,348,47.24810028076172,-123.08599853515625,210,US,,,,,,,17.419,LO,LOW,
